product_id,title,source,platform,original_url,final_url,http_code,issue_type,is_active,notes
shopee-feed-29243550-25090137070,GRAND SPORT กางเกงขาสามส่วน รหัส : 002772,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F29243550%2F25090137070,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F29243550%2F25090137070,200,Valid Link,True,Verified authentic product link
shopee-feed-984058892-25533469079,XIAOMI TV Box S 3rd Gen Mi TV Stick 4K กล่อง Android TV สูงสุด 4K Ultra HD รองรับภาษาไทย สนับสนุน Dolby Vision Google TV,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F984058892%2F25533469079,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F984058892%2F25533469079,200,Valid Link,True,Verified authentic product link
shopee-feed-1642304280-49855165781,Pharvia Zencumax 2 กล่อง 20 แคปซูล,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1642304280%2F49855165781,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1642304280%2F49855165781,200,Valid Link,True,Verified authentic product link
shopee-feed-45330974-731697224,*Best Seller* Bata รองเท้าผู้ชายคัทชู MEN'S DRESS CAMPUS สีดำ รหัส 8516522,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F45330974%2F731697224,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F45330974%2F731697224,200,Valid Link,True,Verified authentic product link
shopee-feed-119189798-1879083567,YumYum ยำยำคัพเต็มเต็ม รสสุกี้ทะเล 60 กรัม แพ็ก 6 ถ้วย,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F119189798%2F1879083567,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F119189798%2F1879083567,200,Valid Link,True,Verified authentic product link
shopee-feed-1517129756-27635799948,Tinder Gold - 12 เดือน เห็นคนไลก์ก่อน | Top Picks ทุกวัน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1517129756%2F27635799948,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1517129756%2F27635799948,200,Valid Link,True,Verified authentic product link
shopee-feed-82471280-21380696775,"MATELL L-Arginine 1,000mg plus Zinc 50 Tablets แอล อาร์จีนิน 1000มก ผสม ซิงค์",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F82471280%2F21380696775,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F82471280%2F21380696775,200,Valid Link,True,Verified authentic product link
shopee-feed-996675217-28137608803,yoyopet : Cat collar ปลอกคอแมว ลายซากุระ สีพาสเทล ปลอกคอนิรภัย สวมใส่สบาย ไม่เจ็บคอ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F996675217%2F28137608803,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F996675217%2F28137608803,200,Valid Link,True,Verified authentic product link
shopee-feed-168093522-23622837092,GQ Cool Tech™ กางเกงในไข่เย็น รุ่น Allday เปลอุ้มไข่ ทรง Trunks,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F168093522%2F23622837092,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F168093522%2F23622837092,200,Valid Link,True,Verified authentic product link
shopee-feed-240723932-57710110079,Yuedpao Ultrasoft Non-Iron (Long Sleeve) - White เสื้อยืดแขนยาว สีขาว ผ้านุ่ม ใส่สบาย ไม่ต้องรีด,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F57710110079,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F57710110079,200,Valid Link,True,Verified authentic product link
shopee-feed-240723932-50358000379,Yuedpao Smooth Flex Jeans (Double Pleated Slim) กางเกงยีนส์ผู้ชายทรงสลิม ยืดแต่ไม่ย้วย ยีนส์ยืด กางเกงยีนส์,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F50358000379,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F240723932%2F50358000379,200,Valid Link,True,Verified authentic product link
shopee-feed-23688354-10556645502,"Snake Brand แป้งเย็นตรางู คลาสสิค ขนาด 140 กรัม(แป้งเย็น, prickly heat cooling powder)",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F23688354%2F10556645502,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F23688354%2F10556645502,200,Valid Link,True,Verified authentic product link
shopee-feed-760018941-43529627931,Diller Thailand กระติกน้ำ PPSU 380/520 ml. กระติกน้ำ PPSU ขวดน้ำฝาหมุน ยกดื่มง่าย ปราศจาก BPA ส่งจากกทม.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F760018941%2F43529627931,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F760018941%2F43529627931,200,Valid Link,True,Verified authentic product link
shopee-feed-260630102-27631827309,ข้าวแสนดี ข้าวกล้องหอม 100 % 5 กก. จำนวน 5 ถุง ข้าวเพื่อสุขภาพ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F260630102%2F27631827309,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F260630102%2F27631827309,200,Valid Link,True,Verified authentic product link
shopee-feed-76673436-24228067376,"Royal Canin Urinary Care 10kg อาหารเม็ดแมวโต ดูแลสุขภาพทางเดินปัสสาวะ อายุ 1 ปีขึ้นไป (Dry Cat Food, โรยัล คานิน)",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76673436%2F24228067376,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F76673436%2F24228067376,200,Valid Link,True,Verified authentic product link
shopee-feed-159399343-55200735872,คุชชั่นออร่าริช(แบบซอง) 1 กล่อง / คุชชั่นผิวฉ่ำโกลว์ (AURA RICH CUSHION SPF50 PA++++),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F159399343%2F55200735872,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F159399343%2F55200735872,200,Valid Link,True,Verified authentic product link
shopee-feed-251293353-51555784297,HUAWEI WATCH GT Runner 2 | สมาร์ทวอทช์ | ระบุตำแหน่งแม่นยำ & ดูแลสุขภาพระดับโปร,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F251293353%2F51555784297,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F251293353%2F51555784297,200,Valid Link,True,Verified authentic product link
shopee-feed-457288540-10527633102,Oxe'cure แต้มสิว แป้งน้ำชมพูลดสิว Acne Clear Potion 15 ml จากประเทศญี่ปุ่น (10OX00096X2),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F457288540%2F10527633102,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F457288540%2F10527633102,200,Valid Link,True,Verified authentic product link
shopee-feed-95051440-23072337432,Family Guard Multi Surface Spray Fresh Linen 500ml แฟมิลี่การ์ด สเปรย์ทำความสะอาดอเนกประสงค์และฆ่าเชื้อโรคกลิ่นเฟรชลินิน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F95051440%2F23072337432,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F95051440%2F23072337432,200,Valid Link,True,Verified authentic product link
shopee-feed-11645069-57713421090,NICHARIS - เสื้อแขนยาวแต่งลูกไม้ผ้าไม่หนา รุ่น Posie Top,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F11645069%2F57713421090,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F11645069%2F57713421090,200,Valid Link,True,Verified authentic product link
shopee-feed-869005349-28083653718,ชามมัทฉะญี่ปุ่น 5 ชิ้น Matcha Whisk Matcha Bowl ชุดชงมัทฉะ ชุดชาชุดชงมัทฉะเซรามิค ที่ตักมัทฉะ ชามมัทฉะสําหรับคนรักชา,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F869005349%2F28083653718,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F869005349%2F28083653718,200,Valid Link,True,Verified authentic product link
shopee-feed-1767427214-56663975218,Midea ไมโครเวฟ 20 ลิตร รุ่น MM720CJ9 ระบบ Solo อุ่นอาหารง่าย ปรับระดับความร้อนได้ ใช้งานสะดวก ประหยัดไฟ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1767427214%2F56663975218,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1767427214%2F56663975218,200,Valid Link,True,Verified authentic product link
shopee-feed-13037400-98662525,VISTRA Acerola Cherry 1000 mg. (100 Tablets) 145g.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F13037400%2F98662525,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F13037400%2F98662525,200,Valid Link,True,Verified authentic product link
shopee-feed-1202170187-45450244866,Edifier P230 USB-C หูฟังแบบมีสาย พร้อมเสียงคุณภาพสูง ไมโครโฟนในตัว มาตรฐาน IP54 รองรับแอป,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1202170187%2F45450244866,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1202170187%2F45450244866,200,Valid Link,True,Verified authentic product link
shopee-feed-325660673-6559818501,DoiTung Macadamia Natural Spread (200 g.) ถั่ว แมคคาเดเมีย สเปรด รสธรรมชาติ ดอยตุง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325660673%2F6559818501,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F325660673%2F6559818501,200,Valid Link,True,Verified authentic product link
shopee-feed-46164740-46800957000,เจลกำจัดมด กำจัดมด ของแท้ ส่งไว,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F46164740%2F46800957000,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F46164740%2F46800957000,200,Valid Link,True,Verified authentic product link
shopee-feed-12455213-29759423816,Sabina กางเกงชั้นใน (Set 5 ชิ้น) Microfiber Everyday Series กางเกงในทรงบิกินี่ รหัส NUZ24016BK - สีดำ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12455213%2F29759423816,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12455213%2F29759423816,200,Valid Link,True,Verified authentic product link
shopee-feed-217011248-12427638138,Protriva Black Seeds [2 กระปุก] ข้อ เข่าโปรทริว่า แบล็คซีดส์ น้ำมันงาดำสกัดเย็น ปวดข้อปวดเข่า,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F217011248%2F12427638138,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F217011248%2F12427638138,200,Valid Link,True,Verified authentic product link
shopee-feed-168093522-58162640714,GQ Minimal Jeans Shorts กางเกงยีนส์ขาสั้น ใส่สบาย ดีไซน์มินิมอล มาพร้อมกระเป๋า 7 ช่อง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F168093522%2F58162640714,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F168093522%2F58162640714,200,Valid Link,True,Verified authentic product link
shopee-feed-1267306442-50106356182,SOLOEVER IPX8 โทรศัพท์มือถือกระเป๋ากันน้ําสามารถหน้าจอสัมผัสห้อยคอว่ายน้ําล่องแก่งดําน้ําปิดผนึกถุง,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1267306442%2F50106356182,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1267306442%2F50106356182,200,Valid Link,True,Verified authentic product link
shopee-feed-269619224-29680495496,"Nubia Neo 3 GT 5G (12+256GB) - ปุ่มL/R Shoulder Triggers l แบต6000mAh ชาร์จไว80W l จอ 6.8""120Hz",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F269619224%2F29680495496,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F269619224%2F29680495496,200,Valid Link,True,Verified authentic product link
shopee-feed-214411437-48615777958,ZabBean ถั่วแสบ ถั่วลันเตาทอดกรอบ รสเผ็ด(ไฟลุก),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F214411437%2F48615777958,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F214411437%2F48615777958,200,Valid Link,True,Verified authentic product link
shopee-feed-164729718-53116721906,Nestea freshie tumbler ของแถมห้ามจำหน่าย,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F164729718%2F53116721906,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F164729718%2F53116721906,200,Valid Link,True,Verified authentic product link
shopee-feed-369799942-43804416296,เซตแก้มใสปากสวย (คริสตัลคิวบ์ + ลิปมาร์เบิ้ล) Charmiss Crystal Cube PH Changing Blush Gel และ The Milky Way Marble Liqu,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F369799942%2F43804416296,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F369799942%2F43804416296,200,Valid Link,True,Verified authentic product link
shopee-feed-863093341-49061902823,ไฮยีน Hygiene น้ำยาปรับผ้านุ่ม 500มล.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F863093341%2F49061902823,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F863093341%2F49061902823,200,Valid Link,True,Verified authentic product link
shopee-feed-123813846-5549364363,SPARKLE แปรงสีฟัน ไอออนิค หัวกว้าง Ionic Wide-Head ToothBrush ฟันขาว ขจัดคราบ (คละสี) (10SK00075X2),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F123813846%2F5549364363,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F123813846%2F5549364363,200,Valid Link,True,Verified authentic product link
shopee-feed-224882570-19870940982,เซรั่มลดรอยสิว หน้าใส บูสผิวโกลว์ กระชับรูขุมขน สกินแคร์ผิวแพ้ง่าย HER HYNESS POWER GLOW SERUM 30ML,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F224882570%2F19870940982,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F224882570%2F19870940982,200,Valid Link,True,Verified authentic product link
shopee-feed-348417061-4880072524,Goodmate Chocolate Deluxe Oat Milk กู๊ดเมท นมโอ๊ต สูตรช็อกโกแลตดีลักซ์ ขนาด 180 มล. (1 ลัง : 36 กล่อง),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F348417061%2F4880072524,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F348417061%2F4880072524,200,Valid Link,True,Verified authentic product link
shopee-feed-1410368605-27074755693,"🌟 [ 3,5,10ขวด] ALLERNIN น้ำหวานเข้มข้น กลิ่นราสเบอรี่",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1410368605%2F27074755693,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1410368605%2F27074755693,200,Valid Link,True,Verified authentic product link
shopee-feed-1623545991-43320726219,Sunnies Flask 25oz Bottle (กระบอกน้ำเก็บความร้อน-เย็น แบบปรับแต่งได้),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1623545991%2F43320726219,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1623545991%2F43320726219,200,Valid Link,True,Verified authentic product link
shopee-feed-156651140-25297681386,โลแลน เนเจอร์โค้ด แชมพูปิดผมขาว 30 มล.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F156651140%2F25297681386,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F156651140%2F25297681386,200,Valid Link,True,Verified authentic product link
shopee-feed-941520335-48805406885,ปุยแสบปาก น้ำปลาหวานสูตรแม่ปุย สูตรหวานกำลังดี อร่อย หอม เข้มข้น กุ้งตัวใหญ่เต็มๆคำ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F941520335%2F48805406885,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F941520335%2F48805406885,200,Valid Link,True,Verified authentic product link
shopee-feed-1105630512-25450328797,แม็กกาแรต มูสลี่ผสมผลไม้ 1.5 กิโลกรัม,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1105630512%2F25450328797,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1105630512%2F25450328797,200,Valid Link,True,Verified authentic product link
shopee-feed-1212571780-48608015167,GWP ยาหม่องนํ้ำเซียงเพียวอิ๊วสูตร 1 5 ซีซี (ลูกกลิ้ง),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1212571780%2F48608015167,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1212571780%2F48608015167,200,Valid Link,True,Verified authentic product link
shopee-feed-136716946-19431068387,Llttle Trees แผ่นน้ำหอมปรับอากาศ (ลิขสิทธิ์แท้) จำนวนจำกัด Made in USA,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F136716946%2F19431068387,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F136716946%2F19431068387,200,Valid Link,True,Verified authentic product link
shopee-feed-222833088-4225815244,555paperplus ซองขาวยาว No.9(กล่อง500ซอง) มี 18 ชนิด ดูแบบ/ความหนาที่รายละเอียดค่ะ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F222833088%2F4225815244,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F222833088%2F4225815244,200,Valid Link,True,Verified authentic product link
shopee-feed-135860014-13644042315,WSP มู่ลี่ มู่ลี่ตกแต่ง มู่ลี่ประตูพิมพ์ลายเต็มผืน 80x200 cm. รุ่น TK-36 (ลายสวยชัด มีลายให้เลือกเยอะ),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F135860014%2F13644042315,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F135860014%2F13644042315,200,Valid Link,True,Verified authentic product link
shopee-feed-1382344703-40277913663,AMYJANE Tea Extract Acne-soothing Toner Pads โทนเนอร์แพด สารสกัดจากชา ปลอบประโลมผิว ควบคุมความมันส่วนเกิน,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1382344703%2F40277913663,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1382344703%2F40277913663,200,Valid Link,True,Verified authentic product link
shopee-feed-338420881-27402392469,GLINK GLC-014 สเปรย์ลมกำจัดฝุ่น air duster 550ml กำจัดฝุ่น ละออง และ ผงเล็กๆ บนพีซี และ อุปกรณ์ต่างๆ,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F338420881%2F27402392469,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F338420881%2F27402392469,200,Valid Link,True,Verified authentic product link
shopee-feed-868298740-41969577077,MR.D.I.Y. เครื่องพ่นไฟอเนกประสงค์ ขนาดพกพา คละสี,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F868298740%2F41969577077,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F868298740%2F41969577077,200,Valid Link,True,Verified authentic product link
shopee-feed-423131623-26315993208,ขนมปังเลเยอร์เนยสดเซ็ท3แถม1 (4ห่อ),shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F423131623%2F26315993208,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F423131623%2F26315993208,200,Valid Link,True,Verified authentic product link
shopee-feed-272215411-47661779471,*ใส่โค้ดTHE40Lลด10%*Old Spice Gift กระเป๋าอเนกประสงค์สุดพรีเมียม ดีไซน์เรียบหรู,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F272215411%2F47661779471,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F272215411%2F47661779471,200,Valid Link,True,Verified authentic product link
shopee-feed-296628379-21609847705,Ovaltine โอวัลติน 3อิน1 โกลด์ 30กรัม รุ่น 12 ซอง x 3 แพ็ค,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F296628379%2F21609847705,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F296628379%2F21609847705,200,Valid Link,True,Verified authentic product link
shopee-feed-1145687524-24413189333,EVES [ครีมเจลอีฟส์ ใหม่] ผิวขาวกระจ่างใส เปล่งปลั่ง ผิวเนียนนุ่ม WHITE REVEAL BRIGHTENING CREAM GEL,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1145687524%2F24413189333,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1145687524%2F24413189333,200,Valid Link,True,Verified authentic product link
shopee-feed-392162410-7182392399,ชิฟฟอนมะพร้าวน้ำหอม 8 ชิ้น นน.230g,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F392162410%2F7182392399,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F392162410%2F7182392399,200,Valid Link,True,Verified authentic product link
shopee-feed-1628180610-40419188768,"ส่งฟรี รองเท้าผ้าใบ Unisex ไซส์ใหญ่ 36-45 พร้อมส่ง ผ้าใบแฟชั่น ลำลอง พื้นนุ่ม น้ำหนักเบา [LN312,LN510]",shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1628180610%2F40419188768,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F1628180610%2F40419188768,200,Valid Link,True,Verified authentic product link
shopee-feed-58418206-48462627439,ซันไลต์ เลมอน เทอร์โบ 2400ml x2 x4,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F58418206%2F48462627439,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F58418206%2F48462627439,200,Valid Link,True,Verified authentic product link
shopee-feed-628267390-47660791165,ANKER soundcore Liberty 5 Pro/Pro Max 'หูฟังบลูทูธ ANC4.0 Earbuds หูฟังไร้สาย Thus Al Chip D1203/D1204,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F628267390%2F47660791165,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F628267390%2F47660791165,200,Valid Link,True,Verified authentic product link
shopee-feed-12409383-29460022633,Certainty Bed Sheet เซอร์เทนตี้ แผ่นรองซับ RP XXL 8ชิ้น,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12409383%2F29460022633,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F12409383%2F29460022633,200,Valid Link,True,Verified authentic product link
shopee-feed-117053721-1977234904,Goodboxpack (แพ็คละ10ใบ) กล่องเค้ก 1 ปอนด์ ทรงปกติ มีหน้าต่าง เป็นกระดาษฟู้ดเกรด ขนาดกว้าง 20 x 20 x 10 ซม.,shopee-feed-catalog,shopee,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F117053721%2F1977234904,https://shope.ee/an_redir?origin_link=https%3A%2F%2Fshopee.co.th%2Fproduct%2F117053721%2F1977234904,200,Valid Link,True,Verified authentic product link
